"order_id";"customer_id";"product_id";"quantity";"unit_price";"order_date";"delivery_status";"payment_method";"region";"discount_applied";"email";"signup_date";"gender";"loyalty_tier";"product_name";"category";"launch_date";"base_price";"supplier_code";"revenue"
"O147468";"C00038";"P0026";2;45.78;"2006-07-25";"Cancelled";"Paypal";"Central";0.15;"tbass@carr-archer.net";"2009-07-24";"Female";"Gold";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";77.83
"O420794";"C00039";"P0018";2;47.74;"2006-07-25";"Delivered";"Credit card";"South";0.15;"mcmillandennis@gmail.com";"2016-06-25";"Other";"Silver";"Storage Product 37";"Storage";"2018-07-24";6.08;"S767";81.16
"O188230";"C00039";"P0022";5;14.63;"2006-07-25";"Delayed";"Bank transfer";"West";0.2;"mcmillandennis@gmail.com";"2016-06-25";"Other";"Silver";"Cleaning Product 86";"Cleaning";"2004-10-24";19.77;"S924";58.52
"O879027";"C00039";"P0023";2;24.13;"2006-07-25";"Delivered";"Credit card";"North";0.2;"mcmillandennis@gmail.com";"2016-06-25";"Other";"Silver";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";38.61
"O480964";"C00039";"P0027";1;20.8;"2006-07-25";"Delivered";"Credit card";"North";0.0;"mcmillandennis@gmail.com";"2016-06-25";"Other";"Silver";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";20.8
"O344254";"C00040";"P0012";5;33.03;"2006-07-25";"Delayed";"Bank transfer";"North";0.1;"josephjacobs@cooper.net";"2011-01-25";"Female";"Gold";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";148.64
"O102250";"C00040";"P0006";4;21.36;"2006-07-25";"Delivered";"Credit card";"West";0.0;"josephjacobs@cooper.net";"2011-01-25";"Female";"Gold";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";85.44
"O796756";"C00040";"P0027";2;38.66;"2006-07-25";"Delayed";"Credit card";"South";0.05;"josephjacobs@cooper.net";"2011-01-25";"Female";"Gold";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";73.45
"O728183";"C00040";"P0021";5;39.59;"2006-07-25";"Delivered";"Credit card";"Central";0.15;"josephjacobs@cooper.net";"2011-01-25";"Female";"Gold";"Kitchen Product 70";"Kitchen";"2028-09-24";20.23;"S643";168.26
"O170067";"C00041";"P0027";2;35.05;"2006-07-25";"Delivered";"Paypal";"West";0.15;"davisrodney@yahoo.com";"2023-07-24";"Male";"Bronze";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";59.58
"O608293";"C00041";"P0004";3;44.24;"2006-07-25";"Delayed";"Paypal";"South";0.05;"davisrodney@yahoo.com";"2023-07-24";"Male";"Bronze";"Kitchen Product 82";"Kitchen";"2019-04-25";9.13;"S589";126.08
"O680823";"C00041";"P0030";2;10.16;"2006-07-25";"Cancelled";"Bank transfer";"South";0.0;"davisrodney@yahoo.com";"2023-07-24";"Male";"Bronze";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";20.32
"O267004";"C00041";"P0004";5;33.0;"2006-07-25";"Delivered";"Paypal";"East";0.0;"davisrodney@yahoo.com";"2023-07-24";"Male";"Bronze";"Kitchen Product 82";"Kitchen";"2019-04-25";9.13;"S589";165.0
"O532137";"C00043";"P0029";1;28.46;"2006-07-25";"Delayed";"Credit card";"West";0.2;"davenportbrandi@jordan.com";"2024-11-24";"Female";"Silver";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";22.77
"O779675";"C00044";"P0003";1;23.16;"2006-07-25";"Delivered";"Paypal";"Central";0.15;"jason31@deleon-henson.biz";"2004-03-25";"Female";"Gold";"Cleaning Product 85";"Cleaning";"2015-07-24";7.92;"S745";19.69
"O770770";"C00044";"P0025";3;35.5;"2006-07-25";"Delivered";"Bank transfer";"East";0.2;"jason31@deleon-henson.biz";"2004-03-25";"Female";"Gold";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";85.2
"O772183";"C00045";"P0026";2;30.96;"2006-07-25";"Delayed";"Paypal";"West";0.15;"michellecherry@keith.com";"2018-04-25";"Female";"Bronze";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";52.63
"O582042";"C00046";"P0029";1;49.18;"2006-07-25";"Cancelled";"Bank transfer";"East";0.1;"vpham@gmail.com";"2017-10-24";"Male";"Bronze";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";44.26
"O547066";"C00048";"P0016";2;21.72;"2006-07-25";"Delivered";"Paypal";"North";0.0;"jeffreykeller@yahoo.com";"2010-11-24";"Female";"Gold";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";43.44
"O822353";"C00048";"P0007";1;26.41;"2006-07-25";"Delayed";"Bank transfer";"West";0.0;"jeffreykeller@yahoo.com";"2010-11-24";"Female";"Gold";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";26.41
"O894659";"C00048";"P0005";3;20.09;"2006-07-25";"Delivered";"Credit card";"North";0.15;"jeffreykeller@yahoo.com";"2010-11-24";"Female";"Gold";"Personal Care Product 1";"Personal Care";"2020-10-24";31.1;"S559";51.23
"O960541";"C00049";"P0015";4;31.79;"2006-07-25";"Delayed";"Bank transfer";"South";0.15;"rasmussenjoshua@hotmail.com";"2019-01-25";"Male";"Gold";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";108.09
"O989155";"C00049";"P0019";5;27.7;"2006-07-25";"Delayed";"Paypal";"Central";0.0;"rasmussenjoshua@hotmail.com";"2019-01-25";"Male";"Gold";"Kitchen Product 42";"Kitchen";"2017-07-24";30.3;"S993";138.5
"O483675";"C00049";"P0027";3;29.82;"2006-07-25";"Cancelled";"Bank transfer";"West";0.15;"rasmussenjoshua@hotmail.com";"2019-01-25";"Male";"Gold";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";76.04
"O241113";"C00050";"P0014";1;34.27;"2006-07-25";"Delivered";"Credit card";"East";0.15;"sheila14@gmail.com";"2016-02-25";"Female";"Bronze";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";29.13
"O453032";"C00050";"P0006";5;25.51;"2006-07-25";"Delayed";"Bank transfer";"South";0.15;"sheila14@gmail.com";"2016-02-25";"Female";"Bronze";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";108.42
"O222052";"C00050";"P0028";5;21.06;"2006-07-25";"Delivered";"Credit card";"West";0.0;"sheila14@gmail.com";"2016-02-25";"Female";"Bronze";"Outdoors Product 53";"Outdoors";"2010-04-25";34.28;"S587";105.3
"O571214";"C00050";"P0012";3;14.5;"2006-07-25";"Cancelled";"Credit card";"Central";0.1;"sheila14@gmail.com";"2016-02-25";"Female";"Bronze";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";39.15
"O896617";"C00050";"P0014";5;38.61;"2006-07-25";"Delivered";"Paypal";"Central";0.05;"sheila14@gmail.com";"2016-02-25";"Female";"Bronze";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";183.4
"O689778";"C00050";"P0012";2;40.78;"2006-07-25";"Delivered";"Credit card";"South";0.2;"sheila14@gmail.com";"2016-02-25";"Female";"Bronze";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";65.25
"O263214";"C00050";"P0004";1;49.83;"2006-07-25";"Delivered";"Credit card";"Central";0.05;"sheila14@gmail.com";"2016-02-25";"Female";"Bronze";"Kitchen Product 82";"Kitchen";"2019-04-25";9.13;"S589";47.34
"O183265";"C00051";"P0030";3;48.9;"2006-07-25";"Cancelled";"Bank transfer";"Central";0.2;"rodriguezryan@hotmail.com";"2007-05-25";"Female";"Gold";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";117.36
"O268538";"C00051";"P0010";1;43.03;"2006-07-25";"Cancelled";"Credit card";"Central";0.2;"rodriguezryan@hotmail.com";"2007-05-25";"Female";"Gold";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";34.42
"O469377";"C00051";"P0010";1;28.87;"2006-07-25";"Delayed";"Credit card";"East";0.05;"rodriguezryan@hotmail.com";"2007-05-25";"Female";"Gold";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";27.43
"O251988";"C00052";"P0029";5;27.55;"2006-07-25";"Delayed";"Credit card";"South";0.1;"gobrien@gmail.com";"2002-12-24";"Female";"Gold";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";123.98
"O149934";"C00053";"P0028";1;34.92;"2006-07-25";"Delivered";"Bank transfer";"South";0.2;"bradley60@frost.com";"2024-11-24";"Female";"Gold";"Outdoors Product 53";"Outdoors";"2010-04-25";34.28;"S587";27.94
"O276813";"C00053";"P0008";3;46.43;"2006-07-25";"Delayed";"Credit card";"South";0.2;"bradley60@frost.com";"2024-11-24";"Female";"Gold";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";111.43
"O988203";"C00053";"P0030";3;34.82;"2006-07-25";"Delayed";"Paypal";"Central";0.05;"bradley60@frost.com";"2024-11-24";"Female";"Gold";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";99.24
"O259316";"C00053";"P0016";1;37.04;"2006-07-25";"Delivered";"Credit card";"Central";0.05;"bradley60@frost.com";"2024-11-24";"Female";"Gold";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";35.19
"O858445";"C00054";"P0014";5;15.65;"2006-07-25";"Delivered";"Credit card";"South";0.2;"rushsamantha@hotmail.com";"2004-11-24";"Female";"Silver";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";62.6
"O133884";"C00054";"P0020";5;29.67;"2006-07-25";"Cancelled";"Credit card";"West";0.05;"rushsamantha@hotmail.com";"2004-11-24";"Female";"Silver";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";140.93
"O813647";"C00054";"P0010";1;37.75;"2006-07-25";"Delivered";"Credit card";"North";0.05;"rushsamantha@hotmail.com";"2004-11-24";"Female";"Silver";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";35.86
"O644385";"C00054";"P0007";2;44.34;"2006-07-25";"Delivered";"Credit card";"South";0.2;"rushsamantha@hotmail.com";"2004-11-24";"Female";"Silver";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";70.94
"O440789";"C00055";"P0029";4;26.8;"2006-07-25";"Delayed";"Credit card";"West";0.15;"william65@terry-spencer.com";"2016-12-24";"Female";"Gold";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";91.12
"O515155";"C00055";"P0020";4;43.45;"2006-07-25";"Delivered";"Bank transfer";"Central";0.2;"william65@terry-spencer.com";"2016-12-24";"Female";"Gold";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";139.04
"O549392";"C00055";"P0028";5;39.95;"2006-07-25";"Delivered";"Paypal";"South";0.1;"william65@terry-spencer.com";"2016-12-24";"Female";"Gold";"Outdoors Product 53";"Outdoors";"2010-04-25";34.28;"S587";179.78
"O354104";"C00056";"P0011";4;38.15;"2006-07-25";"Delivered";"Credit card";"North";0.15;"christinaturner@hotmail.com";"2025-05-25";"Male";"Bronze";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";129.71
"O236527";"C00056";"P0029";4;35.73;"2006-07-25";"Delayed";"Paypal";"West";0.1;"christinaturner@hotmail.com";"2025-05-25";"Male";"Bronze";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";128.63
"O357272";"C00056";"P0008";2;31.77;"2006-07-25";"Delivered";"Bank transfer";"East";0.0;"christinaturner@hotmail.com";"2025-05-25";"Male";"Bronze";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";63.54
"O622429";"C00056";"P0016";1;45.87;"2006-07-25";"Delayed";"Credit card";"Central";0.15;"christinaturner@hotmail.com";"2025-05-25";"Male";"Bronze";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";38.99
"O999732";"C00057";"P0005";1;31.84;"2006-07-25";"Delivered";"Credit card";"West";0.2;"justin69@pena.com";"2020-01-25";"Male";"Gold";"Personal Care Product 1";"Personal Care";"2020-10-24";31.1;"S559";25.47
"O555342";"C00057";"P0011";2;17.08;"2006-07-25";"Cancelled";"Credit card";"Central";0.05;"justin69@pena.com";"2020-01-25";"Male";"Gold";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";32.45
"O967382";"C00057";"P0015";1;39.08;"2006-07-25";"Cancelled";"Paypal";"Central";0.0;"justin69@pena.com";"2020-01-25";"Male";"Gold";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";39.08
"O437565";"C00057";"P0002";4;14.08;"2006-07-25";"Delivered";"Paypal";"Central";0.0;"justin69@pena.com";"2020-01-25";"Male";"Gold";"Cleaning Product 82";"Cleaning";"2018-08-24";34.23;"S974";56.32
"O469057";"C00058";"P0023";4;42.15;"2006-07-25";"Delayed";"Credit card";"South";0.05;"donnacampbell@hotmail.com";"2008-03-25";"Male";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";160.17
"O432247";"C00058";"P0013";2;18.79;"2006-07-25";"Delivered";"Bank transfer";"South";0.0;"donnacampbell@hotmail.com";"2008-03-25";"Male";"Gold";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";37.58
"O669466";"C00058";"P0011";3;8.18;"2006-07-25";"Delivered";"Paypal";"North";0.15;"donnacampbell@hotmail.com";"2008-03-25";"Male";"Gold";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";20.86
"O207449";"C00059";"P0016";4;18.09;"2006-07-25";"Delivered";"Bank transfer";"West";0.15;"cardenaskaren@hotmail.com";"2003-11-24";"Female";"Bronze";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";61.51
"O645130";"C00059";"P0019";4;16.35;"2006-07-25";"Delayed";"Bank transfer";"East";0.1;"cardenaskaren@hotmail.com";"2003-11-24";"Female";"Bronze";"Kitchen Product 42";"Kitchen";"2017-07-24";30.3;"S993";58.86
"O631161";"C00059";"P0010";1;46.71;"2006-07-25";"Cancelled";"Credit card";"West";0.2;"cardenaskaren@hotmail.com";"2003-11-24";"Female";"Bronze";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";37.37
"O358447";"C00059";"P0004";3;39.89;"2006-07-25";"Delayed";"Bank transfer";"West";0.0;"cardenaskaren@hotmail.com";"2003-11-24";"Female";"Bronze";"Kitchen Product 82";"Kitchen";"2019-04-25";9.13;"S589";119.67
"O604662";"C00060";"P0003";2;29.59;"2006-07-25";"Delayed";"Credit card";"West";0.15;"dylanwilliams@carr-mack.info";"2013-12-24";"Male";"Gold";"Cleaning Product 85";"Cleaning";"2015-07-24";7.92;"S745";50.3
"O253644";"C00060";"P0014";3;39.38;"2006-07-25";"Cancelled";"Credit card";"Central";0.05;"dylanwilliams@carr-mack.info";"2013-12-24";"Male";"Gold";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";112.23
"O672067";"C00060";"P0025";1;11.43;"2006-07-25";"Delayed";"Credit card";"Central";0.05;"dylanwilliams@carr-mack.info";"2013-12-24";"Male";"Gold";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";10.86
"O469319";"C00061";"P0009";3;32.8;"2006-07-25";"Delivered";"Credit card";"Central";0.0;"psnyder@douglas.com";"2004-05-25";"Female";"Gold";"Outdoors Product 13";"Outdoors";"2018-04-25";8.0;"S695";98.4
"O128974";"C00061";"P0014";2;24.23;"2006-07-25";"Cancelled";"Credit card";"South";0.1;"psnyder@douglas.com";"2004-05-25";"Female";"Gold";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";43.61
"O364475";"C00061";"P0027";4;43.67;"2006-07-25";"Delivered";"Bank transfer";"North";0.2;"psnyder@douglas.com";"2004-05-25";"Female";"Gold";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";139.74
"O389815";"C00062";"P0002";1;43.69;"2006-07-25";"Cancelled";"Credit card";"East";0.0;"gregoryrubio@hotmail.com";"2002-01-25";"Male";"Gold";"Cleaning Product 82";"Cleaning";"2018-08-24";34.23;"S974";43.69
"O188200";"C00062";"P0006";2;17.91;"2006-07-25";"Delayed";"Credit card";"South";0.2;"gregoryrubio@hotmail.com";"2002-01-25";"Male";"Gold";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";28.66
"O646222";"C00062";"P0005";3;15.31;"2006-07-25";"Delayed";"Credit card";"East";0.15;"gregoryrubio@hotmail.com";"2002-01-25";"Male";"Gold";"Personal Care Product 1";"Personal Care";"2020-10-24";31.1;"S559";39.04
"O278048";"C00062";"P0020";3;20.02;"2006-07-25";"Cancelled";"Credit card";"East";0.1;"gregoryrubio@hotmail.com";"2002-01-25";"Male";"Gold";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";54.05
"O738123";"C00063";"P0004";4;37.97;"2006-07-25";"Delayed";"Credit card";"East";0.2;"samanthamartinez@solis.net";"2008-02-25";"Male";"Gold";"Kitchen Product 82";"Kitchen";"2019-04-25";9.13;"S589";121.5
"O725272";"C00063";"P0012";2;10.16;"2006-07-25";"Delayed";"Paypal";"West";0.1;"samanthamartinez@solis.net";"2008-02-25";"Male";"Gold";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";18.29
"O688564";"C00064";"P0007";3;47.27;"2006-07-25";"Delayed";"Paypal";"West";0.1;"usalazar@hotmail.com";"2018-12-24";"Female";"Gold";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";127.63
"O614893";"C00064";"P0011";4;22.73;"2006-07-25";"Delivered";"Paypal";"North";0.05;"usalazar@hotmail.com";"2018-12-24";"Female";"Gold";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";86.37
"O780845";"C00065";"P0005";3;15.11;"2006-07-25";"Delivered";"Credit card";"West";0.0;"juliawells@yahoo.com";"2023-04-25";"Male";"Gold";"Personal Care Product 1";"Personal Care";"2020-10-24";31.1;"S559";45.33
"O514215";"C00065";"P0023";4;12.17;"2006-07-25";"Delivered";"Paypal";"Central";0.05;"juliawells@yahoo.com";"2023-04-25";"Male";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";46.25
"O605680";"C00066";"P0020";2;10.14;"2006-07-25";"Delayed";"Bank transfer";"West";0.0;"katie87@allen.com";"2019-10-24";"Other";"Gold";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";20.28
"O944033";"C00066";"P0018";2;27.81;"2006-07-25";"Delivered";"Paypal";"East";0.1;"katie87@allen.com";"2019-10-24";"Other";"Gold";"Storage Product 37";"Storage";"2018-07-24";6.08;"S767";50.06
"O180874";"C00066";"P0029";4;43.89;"2006-07-25";"Cancelled";"Bank transfer";"Central";0.2;"katie87@allen.com";"2019-10-24";"Other";"Gold";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";140.45
"O843397";"C00067";"P0010";1;22.25;"2006-07-25";"Delayed";"Credit card";"North";0.2;"patricia12@gmail.com";"2003-10-24";"Other";"Silver";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";17.8
"O796513";"C00067";"P0025";2;20.89;"2006-07-25";"Delayed";"Credit card";"East";0.05;"patricia12@gmail.com";"2003-10-24";"Other";"Silver";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";39.69
"O329855";"C00067";"P0027";3;31.17;"2006-07-25";"Delivered";"Paypal";"Central";0.1;"patricia12@gmail.com";"2003-10-24";"Other";"Silver";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";84.16
"O443550";"C00067";"P0007";4;10.51;"2006-07-25";"Delivered";"Bank transfer";"West";0.0;"patricia12@gmail.com";"2003-10-24";"Other";"Silver";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";42.04
"O922691";"C00067";"P0011";5;33.04;"2006-07-25";"Delivered";"Paypal";"North";0.05;"patricia12@gmail.com";"2003-10-24";"Other";"Silver";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";156.94
"O364299";"C00067";"P0020";2;13.06;"2006-07-25";"Cancelled";"Bank transfer";"North";0.2;"patricia12@gmail.com";"2003-10-24";"Other";"Silver";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";20.9
"O374980";"C00068";"P0016";1;21.74;"2006-07-25";"Delivered";"Credit card";"South";0.1;"jasminebrown@yahoo.com";"2011-11-24";"Female";"Gold";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";19.57
"O719257";"C00068";"P0030";3;40.3;"2006-07-25";"Delivered";"Bank transfer";"North";0.2;"jasminebrown@yahoo.com";"2011-11-24";"Female";"Gold";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";96.72
"O114980";"C00068";"P0008";2;28.14;"2006-07-25";"Delayed";"Paypal";"South";0.0;"jasminebrown@yahoo.com";"2011-11-24";"Female";"Gold";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";56.28
"O891469";"C00068";"P0023";2;49.93;"2006-07-25";"Delayed";"Paypal";"North";0.15;"jasminebrown@yahoo.com";"2011-11-24";"Female";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";84.88
"O846675";"C00069";"P0015";4;13.0;"2006-07-25";"Delayed";"Credit card";"South";0.1;"abrown@yahoo.com";"2022-06-25";"Female";"Gold";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";46.8
"O538559";"C00069";"P0006";2;43.09;"2006-07-25";"Delayed";"Paypal";"North";0.2;"abrown@yahoo.com";"2022-06-25";"Female";"Gold";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";68.94
"O553132";"C00070";"P0007";1;18.19;"2006-07-25";"Cancelled";"Credit card";"West";0.15;"wwoods@molina-castaneda.biz";"2031-01-25";"Male";"Gold";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";15.46
"O129987";"C00070";"P0001";1;25.34;"2006-07-25";"Delivered";"Credit card";"West";0.15;"wwoods@molina-castaneda.biz";"2031-01-25";"Male";"Gold";"Storage Product 39";"Storage";"2011-03-25";15.88;"S339";21.54
"O840237";"C00070";"P0023";1;31.41;"2006-07-25";"Delivered";"Bank transfer";"East";0.15;"wwoods@molina-castaneda.biz";"2031-01-25";"Male";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";26.7
"O939783";"C00070";"P0002";1;34.76;"2006-07-25";"Delayed";"Bank transfer";"North";0.15;"wwoods@molina-castaneda.biz";"2031-01-25";"Male";"Gold";"Cleaning Product 82";"Cleaning";"2018-08-24";34.23;"S974";29.55
"O223293";"C00070";"P0007";5;9.06;"2006-07-25";"Delivered";"Bank transfer";"West";0.2;"wwoods@molina-castaneda.biz";"2031-01-25";"Male";"Gold";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";36.24
"O357468";"C00070";"P0025";2;12.47;"2006-07-25";"Delivered";"Credit card";"East";0.15;"wwoods@molina-castaneda.biz";"2031-01-25";"Male";"Gold";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";21.2
"O667952";"C00071";"P0001";1;27.25;"2006-07-25";"Delivered";"Credit card";"West";0.0;"brobinson@johnson-rogers.biz";"2013-04-25";"Male";"Gold";"Storage Product 39";"Storage";"2011-03-25";15.88;"S339";27.25
"O978779";"C00071";"P0016";3;22.04;"2006-07-25";"Delayed";"Credit card";"East";0.05;"brobinson@johnson-rogers.biz";"2013-04-25";"Male";"Gold";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";62.81
"O932578";"C00071";"P0011";2;38.12;"2006-07-25";"Delivered";"Paypal";"East";0.2;"brobinson@johnson-rogers.biz";"2013-04-25";"Male";"Gold";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";60.99
